method,knob,fold,context_idx,solved,feasible,objective
wrapper@rho=0.5,0.0,1,211,0.0,nan,nan
wrapper@rho=0.5,0.0,1,217,0.0,nan,nan
wrapper@rho=0.5,0.0,1,244,0.0,nan,nan
wrapper@rho=0.5,0.0,1,245,0.0,nan,nan
wrapper@rho=0.5,0.0,1,264,1.0,1.0,9.531633813788119
wrapper@rho=0.5,0.0,1,267,0.0,nan,nan
wrapper@rho=0.5,0.0,1,268,0.0,nan,nan
wrapper@rho=0.5,0.0,1,273,1.0,1.0,9.530582277235697
wrapper@rho=0.5,0.0,1,293,0.0,nan,nan
wrapper@rho=0.5,0.0,1,314,1.0,1.0,8.848027658976825
wrapper@rho=0.5,0.0,2,30,0.0,nan,nan
wrapper@rho=0.5,0.0,2,53,0.0,nan,nan
wrapper@rho=0.5,0.0,2,62,1.0,1.0,11.495432190976182
wrapper@rho=0.5,0.0,2,64,1.0,1.0,12.2257809713275
wrapper@rho=0.5,0.0,2,65,1.0,1.0,9.35939415295086
wrapper@rho=0.5,0.0,2,66,1.0,1.0,9.311488631859332
wrapper@rho=0.5,0.0,2,74,0.0,nan,nan
wrapper@rho=0.5,0.0,2,99,0.0,nan,nan
wrapper@rho=0.5,0.0,2,102,1.0,1.0,9.99484487212533
wrapper@rho=0.5,0.0,2,103,0.0,nan,nan
wrapper@rho=0.5,0.0,2,104,0.0,nan,nan
wrapper@rho=0.5,0.0,2,106,1.0,1.0,11.748879581207374
wrapper@rho=0.5,0.0,2,114,1.0,1.0,11.75167967960626
wrapper@rho=0.5,0.0,2,116,1.0,1.0,12.028856048507743
wrapper@rho=0.5,0.0,2,126,1.0,1.0,12.258727436639964
wrapper@rho=0.5,0.0,2,127,1.0,1.0,9.94299434296076
wrapper@rho=0.5,0.0,2,132,1.0,1.0,9.126530117550901
wrapper@rho=0.5,0.0,2,135,0.0,nan,nan
wrapper@rho=0.5,0.0,2,136,0.0,nan,nan
wrapper@rho=0.5,0.0,2,137,0.0,nan,nan
wrapper@rho=0.5,0.0,2,193,0.0,nan,nan
wrapper@rho=0.5,0.0,2,194,1.0,1.0,7.904468512284794
wrapper@rho=0.5,0.0,2,218,1.0,1.0,10.384419255807243
wrapper@rho=0.5,0.0,2,232,1.0,1.0,10.417930621126095
wrapper@rho=0.5,0.0,2,233,1.0,1.0,12.342303915857007
wrapper@rho=0.5,0.0,2,236,1.0,1.0,8.822135960835825
wrapper@rho=0.5,0.0,2,243,0.0,nan,nan
wrapper@rho=0.5,0.0,2,252,0.0,nan,nan
wrapper@rho=0.5,0.0,2,269,0.0,nan,nan
wrapper@rho=0.5,0.0,2,271,1.0,1.0,12.159448288033397
wrapper@rho=0.5,0.0,2,276,0.0,nan,nan
wrapper@rho=0.5,0.0,2,277,1.0,1.0,10.226693731981545
wrapper@rho=0.5,0.0,2,286,0.0,nan,nan
wrapper@rho=0.5,0.0,2,288,1.0,1.0,11.732719208440509
wrapper@rho=0.5,0.0,2,297,1.0,1.0,10.471561644087593
wrapper@rho=0.5,0.0,2,304,0.0,nan,nan
wrapper@rho=0.5,0.0,2,318,1.0,1.0,9.50468852851286
wrapper@rho=0.5,0.0,3,4,1.0,1.0,11.616619543598018
wrapper@rho=0.5,0.0,3,5,1.0,1.0,8.900421407331015
wrapper@rho=0.5,0.0,3,6,0.0,nan,nan
wrapper@rho=0.5,0.0,3,38,1.0,0.0,8.457170202868982
wrapper@rho=0.5,0.0,3,39,0.0,nan,nan
wrapper@rho=0.5,0.0,3,40,0.0,nan,nan
wrapper@rho=0.5,0.0,3,41,0.0,nan,nan
wrapper@rho=0.5,0.0,3,44,0.0,nan,nan
wrapper@rho=0.5,0.0,3,45,0.0,nan,nan
wrapper@rho=0.5,0.0,3,54,0.0,nan,nan
wrapper@rho=0.5,0.0,3,67,0.0,nan,nan
wrapper@rho=0.5,0.0,3,75,1.0,1.0,12.212035969070184
wrapper@rho=0.5,0.0,3,77,0.0,nan,nan
wrapper@rho=0.5,0.0,3,78,0.0,nan,nan
wrapper@rho=0.5,0.0,3,90,1.0,1.0,10.276815331780925
wrapper@rho=0.5,0.0,3,91,1.0,1.0,9.55758400697456
wrapper@rho=0.5,0.0,3,125,1.0,1.0,12.374911012283725
wrapper@rho=0.5,0.0,3,142,1.0,1.0,11.868983786521886
wrapper@rho=0.5,0.0,3,144,1.0,1.0,10.34312765705714
wrapper@rho=0.5,0.0,3,145,1.0,1.0,11.383535975802822
wrapper@rho=0.5,0.0,3,161,0.0,nan,nan
wrapper@rho=0.5,0.0,3,163,1.0,0.0,10.405540454245601
wrapper@rho=0.5,0.0,3,191,0.0,nan,nan
wrapper@rho=0.5,0.0,3,204,1.0,1.0,11.505374174714689
wrapper@rho=0.5,0.0,3,205,1.0,1.0,12.303756024355346
wrapper@rho=0.5,0.0,3,210,0.0,nan,nan
wrapper@rho=0.5,0.0,3,216,1.0,1.0,9.499289026547762
wrapper@rho=0.5,0.0,3,219,0.0,nan,nan
wrapper@rho=0.5,0.0,3,221,1.0,1.0,12.24057636391286
wrapper@rho=0.5,0.0,3,234,1.0,1.0,11.563282082268122
wrapper@rho=0.5,0.0,3,235,1.0,1.0,12.229374347874822
wrapper@rho=0.5,0.0,3,250,1.0,1.0,12.092711811045938
wrapper@rho=0.5,0.0,3,251,0.0,nan,nan
wrapper@rho=0.5,0.0,3,255,0.0,nan,nan
wrapper@rho=0.5,0.0,3,256,0.0,nan,nan
wrapper@rho=0.5,0.0,3,263,0.0,nan,nan
wrapper@rho=0.5,0.0,3,265,1.0,1.0,12.61775498132897
wrapper@rho=0.5,0.0,3,278,1.0,1.0,10.43674304064339
wrapper@rho=0.5,0.0,3,281,1.0,1.0,8.219631234356848
wrapper@rho=0.5,0.0,3,282,0.0,nan,nan
wrapper@rho=0.5,0.0,3,311,1.0,1.0,11.776388958301501
wrapper@rho=0.5,0.0,3,319,0.0,nan,nan
wrapper@rho=0.5,0.1,0,1,1.0,1.0,11.263978015795239
wrapper@rho=0.5,0.1,0,2,1.0,0.0,11.403622887775091
wrapper@rho=0.5,0.1,0,7,1.0,1.0,10.718042393166266
wrapper@rho=0.5,0.1,0,9,1.0,1.0,9.003543760394718
wrapper@rho=0.5,0.1,0,26,1.0,1.0,10.234510821126046
wrapper@rho=0.5,0.1,0,50,1.0,1.0,11.033399948296205
wrapper@rho=0.5,0.1,0,57,1.0,1.0,9.767125941957394
wrapper@rho=0.5,0.1,0,73,1.0,1.0,10.060985930617884
wrapper@rho=0.5,0.1,0,98,1.0,0.0,9.000736798802416
wrapper@rho=0.5,0.1,0,100,0.0,nan,nan
wrapper@rho=0.5,0.1,0,110,0.0,nan,nan
wrapper@rho=0.5,0.1,0,111,1.0,1.0,11.038500263139625
wrapper@rho=0.5,0.1,0,115,0.0,nan,nan
wrapper@rho=0.5,0.1,0,158,1.0,1.0,11.317222250398219
wrapper@rho=0.5,0.1,0,180,1.0,1.0,9.471484241957159
wrapper@rho=0.5,0.1,0,181,1.0,1.0,12.145778778934107
wrapper@rho=0.5,0.1,0,192,0.0,nan,nan
wrapper@rho=0.5,0.1,0,199,1.0,1.0,11.289208429895004
wrapper@rho=0.5,0.1,0,212,0.0,nan,nan
wrapper@rho=0.5,0.1,0,214,0.0,nan,nan
wrapper@rho=0.5,0.1,0,230,1.0,1.0,11.122208739596315
wrapper@rho=0.5,0.1,0,231,1.0,1.0,8.772004461444638
wrapper@rho=0.5,0.1,0,240,1.0,1.0,10.312493432465375
wrapper@rho=0.5,0.1,0,246,0.0,nan,nan
wrapper@rho=0.5,0.1,0,247,1.0,1.0,11.193915431619883
wrapper@rho=0.5,0.1,0,248,1.0,1.0,10.794829557072438
wrapper@rho=0.5,0.1,0,249,0.0,nan,nan
wrapper@rho=0.5,0.1,0,257,1.0,1.0,8.369532744747557
wrapper@rho=0.5,0.1,0,275,1.0,1.0,11.531196494272308
wrapper@rho=0.5,0.1,0,298,0.0,nan,nan
wrapper@rho=0.5,0.1,0,302,1.0,1.0,11.271798224564956
wrapper@rho=0.5,0.1,0,303,1.0,1.0,8.086074508782493
wrapper@rho=0.5,0.1,0,317,1.0,1.0,11.202079259879207
wrapper@rho=0.5,0.1,1,0,0.0,nan,nan
wrapper@rho=0.5,0.1,1,10,1.0,1.0,11.327454998712168
wrapper@rho=0.5,0.1,1,22,0.0,nan,nan
wrapper@rho=0.5,0.1,1,28,1.0,1.0,11.36157746335955
wrapper@rho=0.5,0.1,1,42,0.0,nan,nan
wrapper@rho=0.5,0.1,1,43,0.0,nan,nan
wrapper@rho=0.5,0.1,1,63,1.0,1.0,11.649489719303437
wrapper@rho=0.5,0.1,1,92,0.0,nan,nan
wrapper@rho=0.5,0.1,1,93,1.0,0.0,8.92957530556148
wrapper@rho=0.5,0.1,1,109,0.0,nan,nan
wrapper@rho=0.5,0.1,1,113,1.0,1.0,11.363821468775347
wrapper@rho=0.5,0.1,1,120,1.0,1.0,10.131061331269544
wrapper@rho=0.5,0.1,1,122,1.0,1.0,12.026461284565158
wrapper@rho=0.5,0.1,1,123,1.0,1.0,12.23805266210316
wrapper@rho=0.5,0.1,1,124,1.0,1.0,10.036164359605023
wrapper@rho=0.5,0.1,1,139,0.0,nan,nan
wrapper@rho=0.5,0.1,1,143,0.0,nan,nan
wrapper@rho=0.5,0.1,1,159,1.0,1.0,10.769359089767045
wrapper@rho=0.5,0.1,1,160,1.0,1.0,9.453897065348839
wrapper@rho=0.5,0.1,1,188,0.0,nan,nan
wrapper@rho=0.5,0.1,1,189,1.0,1.0,11.391750648158313
wrapper@rho=0.5,0.1,1,195,1.0,1.0,9.352351706718972
wrapper@rho=0.5,0.1,1,198,0.0,nan,nan
wrapper@rho=0.5,0.1,1,211,0.0,nan,nan
wrapper@rho=0.5,0.1,1,217,0.0,nan,nan
wrapper@rho=0.5,0.1,1,244,0.0,nan,nan
wrapper@rho=0.5,0.1,1,245,0.0,nan,nan
wrapper@rho=0.5,0.1,1,264,1.0,1.0,9.318249513024213
wrapper@rho=0.5,0.1,1,267,0.0,nan,nan
wrapper@rho=0.5,0.1,1,268,0.0,nan,nan
wrapper@rho=0.5,0.1,1,273,1.0,1.0,11.239069243543796
wrapper@rho=0.5,0.1,1,293,1.0,1.0,9.394083823591414
wrapper@rho=0.5,0.1,1,314,1.0,1.0,10.489413603022738
wrapper@rho=0.5,0.1,2,30,0.0,nan,nan
wrapper@rho=0.5,0.1,2,53,1.0,1.0,10.006758293676416
wrapper@rho=0.5,0.1,2,62,1.0,1.0,11.495432190976182
wrapper@rho=0.5,0.1,2,64,1.0,1.0,12.2257809713275
wrapper@rho=0.5,0.1,2,65,1.0,1.0,10.471161104232323
wrapper@rho=0.5,0.1,2,66,1.0,1.0,9.311488631859332
wrapper@rho=0.5,0.1,2,74,1.0,1.0,9.933438838654853
wrapper@rho=0.5,0.1,2,99,0.0,nan,nan
wrapper@rho=0.5,0.1,2,102,1.0,1.0,11.835557597111281
wrapper@rho=0.5,0.1,2,103,0.0,nan,nan
wrapper@rho=0.5,0.1,2,104,0.0,nan,nan
wrapper@rho=0.5,0.1,2,106,1.0,1.0,11.748879581207374
wrapper@rho=0.5,0.1,2,114,1.0,1.0,11.75167967960626
wrapper@rho=0.5,0.1,2,116,1.0,1.0,12.028856048507743
wrapper@rho=0.5,0.1,2,126,1.0,1.0,12.258727436639964
wrapper@rho=0.5,0.1,2,127,1.0,1.0,12.363069725694615
wrapper@rho=0.5,0.1,2,132,1.0,1.0,9.126530117550901
wrapper@rho=0.5,0.1,2,135,0.0,nan,nan
wrapper@rho=0.5,0.1,2,136,0.0,nan,nan
wrapper@rho=0.5,0.1,2,137,0.0,nan,nan
wrapper@rho=0.5,0.1,2,193,0.0,nan,nan
wrapper@rho=0.5,0.1,2,194,1.0,1.0,10.933767362907602
wrapper@rho=0.5,0.1,2,218,1.0,1.0,10.384419255807243
wrapper@rho=0.5,0.1,2,232,1.0,1.0,12.306616680034557
wrapper@rho=0.5,0.1,2,233,1.0,1.0,12.342303915857007
wrapper@rho=0.5,0.1,2,236,1.0,1.0,10.61445439175357
wrapper@rho=0.5,0.1,2,243,1.0,1.0,11.375555954898871
wrapper@rho=0.5,0.1,2,252,0.0,nan,nan
wrapper@rho=0.5,0.1,2,269,0.0,nan,nan
wrapper@rho=0.5,0.1,2,271,1.0,1.0,12.159448288033397
wrapper@rho=0.5,0.1,2,276,0.0,nan,nan
wrapper@rho=0.5,0.1,2,277,1.0,1.0,11.981372892067156
wrapper@rho=0.5,0.1,2,286,0.0,nan,nan
wrapper@rho=0.5,0.1,2,288,1.0,1.0,11.732719208440509
wrapper@rho=0.5,0.1,2,297,1.0,1.0,10.471561644087593
wrapper@rho=0.5,0.1,2,304,0.0,nan,nan
wrapper@rho=0.5,0.1,2,318,1.0,1.0,10.487443869529072
wrapper@rho=0.5,0.1,3,4,1.0,1.0,11.616619543598018
wrapper@rho=0.5,0.1,3,5,1.0,1.0,10.107128171086629
wrapper@rho=0.5,0.1,3,6,0.0,nan,nan
wrapper@rho=0.5,0.1,3,38,1.0,0.0,10.600171664446782
wrapper@rho=0.5,0.1,3,39,0.0,nan,nan
wrapper@rho=0.5,0.1,3,40,1.0,1.0,9.36826629783115
wrapper@rho=0.5,0.1,3,41,1.0,0.0,10.160022107469745
wrapper@rho=0.5,0.1,3,44,0.0,nan,nan
wrapper@rho=0.5,0.1,3,45,1.0,1.0,8.53510119623137
wrapper@rho=0.5,0.1,3,54,0.0,nan,nan
wrapper@rho=0.5,0.1,3,67,0.0,nan,nan
wrapper@rho=0.5,0.1,3,75,1.0,1.0,12.212035969070184
wrapper@rho=0.5,0.1,3,77,0.0,nan,nan
wrapper@rho=0.5,0.1,3,78,0.0,nan,nan
wrapper@rho=0.5,0.1,3,90,1.0,1.0,10.276815331780925
wrapper@rho=0.5,0.1,3,91,1.0,1.0,10.22072557982447
wrapper@rho=0.5,0.1,3,125,1.0,1.0,12.374911012283725
wrapper@rho=0.5,0.1,3,142,1.0,1.0,11.868983786521886
wrapper@rho=0.5,0.1,3,144,1.0,1.0,10.111063236167537
wrapper@rho=0.5,0.1,3,145,1.0,1.0,11.383535975802822
wrapper@rho=0.5,0.1,3,161,0.0,nan,nan
wrapper@rho=0.5,0.1,3,163,1.0,0.0,10.405540454245601
wrapper@rho=0.5,0.1,3,191,0.0,nan,nan
wrapper@rho=0.5,0.1,3,204,1.0,1.0,11.263219358139281
wrapper@rho=0.5,0.1,3,205,1.0,1.0,12.303756024355346
wrapper@rho=0.5,0.1,3,210,0.0,nan,nan
wrapper@rho=0.5,0.1,3,216,1.0,1.0,9.499289026547762
wrapper@rho=0.5,0.1,3,219,0.0,nan,nan
wrapper@rho=0.5,0.1,3,221,1.0,1.0,12.24057636391286
wrapper@rho=0.5,0.1,3,234,1.0,1.0,11.354233470939326
wrapper@rho=0.5,0.1,3,235,1.0,1.0,12.229374347874822
wrapper@rho=0.5,0.1,3,250,1.0,1.0,12.092711811045938
wrapper@rho=0.5,0.1,3,251,0.0,nan,nan
wrapper@rho=0.5,0.1,3,255,0.0,nan,nan
wrapper@rho=0.5,0.1,3,256,0.0,nan,nan
wrapper@rho=0.5,0.1,3,263,0.0,nan,nan
wrapper@rho=0.5,0.1,3,265,1.0,1.0,12.61775498132897
wrapper@rho=0.5,0.1,3,278,1.0,1.0,10.43674304064339
wrapper@rho=0.5,0.1,3,281,1.0,1.0,10.718016479315649
wrapper@rho=0.5,0.1,3,282,0.0,nan,nan
wrapper@rho=0.5,0.1,3,311,1.0,1.0,11.776388958301501
wrapper@rho=0.5,0.1,3,319,0.0,nan,nan
wrapper@rho=0.5,0.2,0,1,1.0,1.0,11.263978015795239
wrapper@rho=0.5,0.2,0,2,1.0,0.0,11.403622887775091
wrapper@rho=0.5,0.2,0,7,1.0,1.0,10.718042393166266
wrapper@rho=0.5,0.2,0,9,1.0,1.0,9.003543760394718
wrapper@rho=0.5,0.2,0,26,1.0,1.0,10.234510821126046
wrapper@rho=0.5,0.2,0,50,1.0,1.0,11.033399948296205
wrapper@rho=0.5,0.2,0,57,1.0,1.0,9.767125941957394
wrapper@rho=0.5,0.2,0,73,1.0,1.0,10.060985930617884
wrapper@rho=0.5,0.2,0,98,1.0,1.0,9.095601544308797
wrapper@rho=0.5,0.2,0,100,0.0,nan,nan
wrapper@rho=0.5,0.2,0,110,0.0,nan,nan
wrapper@rho=0.5,0.2,0,111,1.0,1.0,11.038500263139625
wrapper@rho=0.5,0.2,0,115,0.0,nan,nan
wrapper@rho=0.5,0.2,0,158,1.0,1.0,11.317222250398219
wrapper@rho=0.5,0.2,0,180,1.0,1.0,11.587868053114896
wrapper@rho=0.5,0.2,0,181,1.0,1.0,12.145778778934107
wrapper@rho=0.5,0.2,0,192,0.0,nan,nan
wrapper@rho=0.5,0.2,0,199,1.0,1.0,11.289208429895004
wrapper@rho=0.5,0.2,0,212,0.0,nan,nan
wrapper@rho=0.5,0.2,0,214,1.0,1.0,9.540356560729776
wrapper@rho=0.5,0.2,0,230,1.0,1.0,11.122208739596315
wrapper@rho=0.5,0.2,0,231,1.0,1.0,8.772004461444638
wrapper@rho=0.5,0.2,0,240,1.0,1.0,10.312493432465375
wrapper@rho=0.5,0.2,0,246,0.0,nan,nan
wrapper@rho=0.5,0.2,0,247,1.0,1.0,11.193915431619883
wrapper@rho=0.5,0.2,0,248,1.0,1.0,10.794829557072438
wrapper@rho=0.5,0.2,0,249,0.0,nan,nan
wrapper@rho=0.5,0.2,0,257,1.0,1.0,8.369532744747557
wrapper@rho=0.5,0.2,0,275,1.0,1.0,11.531196494272308
wrapper@rho=0.5,0.2,0,298,0.0,nan,nan
wrapper@rho=0.5,0.2,0,302,1.0,1.0,11.271798224564956
wrapper@rho=0.5,0.2,0,303,1.0,1.0,11.215724347069099
wrapper@rho=0.5,0.2,0,317,1.0,1.0,11.202079259879207
wrapper@rho=0.5,0.2,1,0,0.0,nan,nan
wrapper@rho=0.5,0.2,1,10,1.0,1.0,11.295631420440436
wrapper@rho=0.5,0.2,1,22,0.0,nan,nan
wrapper@rho=0.5,0.2,1,28,1.0,1.0,11.36157746335955
wrapper@rho=0.5,0.2,1,42,0.0,nan,nan
wrapper@rho=0.5,0.2,1,43,0.0,nan,nan
wrapper@rho=0.5,0.2,1,63,1.0,1.0,11.649489719303437
wrapper@rho=0.5,0.2,1,92,0.0,nan,nan
wrapper@rho=0.5,0.2,1,93,1.0,1.0,9.830297170231503
wrapper@rho=0.5,0.2,1,109,1.0,1.0,10.438451254042592
wrapper@rho=0.5,0.2,1,113,1.0,1.0,11.363821468775347
wrapper@rho=0.5,0.2,1,120,1.0,1.0,11.823753706753438
wrapper@rho=0.5,0.2,1,122,1.0,1.0,12.026461284565158
wrapper@rho=0.5,0.2,1,123,1.0,1.0,12.23805266210316
wrapper@rho=0.5,0.2,1,124,1.0,1.0,10.036164359605023
wrapper@rho=0.5,0.2,1,139,0.0,nan,nan
wrapper@rho=0.5,0.2,1,143,1.0,1.0,6.650355286936537
wrapper@rho=0.5,0.2,1,159,1.0,1.0,10.769359089767045
wrapper@rho=0.5,0.2,1,160,1.0,1.0,9.96230386609537
wrapper@rho=0.5,0.2,1,188,0.0,nan,nan
wrapper@rho=0.5,0.2,1,189,1.0,1.0,11.391750648158313
wrapper@rho=0.5,0.2,1,195,1.0,1.0,10.410765254394382
wrapper@rho=0.5,0.2,1,198,0.0,nan,nan
wrapper@rho=0.5,0.2,1,211,0.0,nan,nan
wrapper@rho=0.5,0.2,1,217,0.0,nan,nan
wrapper@rho=0.5,0.2,1,244,0.0,nan,nan
wrapper@rho=0.5,0.2,1,245,1.0,1.0,9.70442596946128
wrapper@rho=0.5,0.2,1,264,1.0,1.0,9.318249513024213
wrapper@rho=0.5,0.2,1,267,0.0,nan,nan
wrapper@rho=0.5,0.2,1,268,0.0,nan,nan
wrapper@rho=0.5,0.2,1,273,1.0,1.0,11.239069243543796
wrapper@rho=0.5,0.2,1,293,1.0,1.0,10.468215600010057
wrapper@rho=0.5,0.2,1,314,1.0,1.0,10.479622335369717
wrapper@rho=0.5,0.2,2,30,0.0,nan,nan
wrapper@rho=0.5,0.2,2,53,1.0,1.0,10.074985217332326
wrapper@rho=0.5,0.2,2,62,1.0,1.0,11.495432190976182
wrapper@rho=0.5,0.2,2,64,1.0,1.0,12.2257809713275
wrapper@rho=0.5,0.2,2,65,1.0,1.0,12.361492178319528
wrapper@rho=0.5,0.2,2,66,1.0,1.0,9.311488631859332
wrapper@rho=0.5,0.2,2,74,1.0,1.0,10.49816680014901
wrapper@rho=0.5,0.2,2,99,1.0,0.0,10.46958492075166
wrapper@rho=0.5,0.2,2,102,1.0,1.0,11.835557597111281
wrapper@rho=0.5,0.2,2,103,0.0,nan,nan
wrapper@rho=0.5,0.2,2,104,0.0,nan,nan
wrapper@rho=0.5,0.2,2,106,1.0,1.0,11.748879581207374
wrapper@rho=0.5,0.2,2,114,1.0,1.0,11.75167967960626
wrapper@rho=0.5,0.2,2,116,1.0,1.0,12.028856048507743
wrapper@rho=0.5,0.2,2,126,1.0,1.0,12.258727436639964
wrapper@rho=0.5,0.2,2,127,1.0,1.0,12.363069725694615
wrapper@rho=0.5,0.2,2,132,1.0,1.0,9.126530117550901
wrapper@rho=0.5,0.2,2,135,1.0,1.0,8.97977727934238
wrapper@rho=0.5,0.2,2,136,1.0,1.0,10.052682850895048
wrapper@rho=0.5,0.2,2,137,1.0,1.0,9.002067175826076
wrapper@rho=0.5,0.2,2,193,0.0,nan,nan
wrapper@rho=0.5,0.2,2,194,1.0,1.0,10.869733712821855
wrapper@rho=0.5,0.2,2,218,1.0,1.0,10.384419255807243
wrapper@rho=0.5,0.2,2,232,1.0,1.0,12.306616680034557
wrapper@rho=0.5,0.2,2,233,1.0,1.0,12.342303915857007
wrapper@rho=0.5,0.2,2,236,1.0,1.0,10.61445439175357
wrapper@rho=0.5,0.2,2,243,1.0,1.0,11.375555954898871
wrapper@rho=0.5,0.2,2,252,0.0,nan,nan
wrapper@rho=0.5,0.2,2,269,0.0,nan,nan
wrapper@rho=0.5,0.2,2,271,1.0,1.0,12.159448288033397
wrapper@rho=0.5,0.2,2,276,0.0,nan,nan
wrapper@rho=0.5,0.2,2,277,1.0,1.0,11.981372892067156
wrapper@rho=0.5,0.2,2,286,0.0,nan,nan
wrapper@rho=0.5,0.2,2,288,1.0,1.0,11.732719208440509
wrapper@rho=0.5,0.2,2,297,1.0,1.0,10.471561644087593
wrapper@rho=0.5,0.2,2,304,0.0,nan,nan
wrapper@rho=0.5,0.2,2,318,1.0,1.0,10.487443869529072
wrapper@rho=0.5,0.2,3,4,1.0,1.0,11.616619543598018
wrapper@rho=0.5,0.2,3,5,1.0,1.0,10.103589427874024
wrapper@rho=0.5,0.2,3,6,0.0,nan,nan
wrapper@rho=0.5,0.2,3,38,1.0,0.0,11.547484850150893
wrapper@rho=0.5,0.2,3,39,0.0,nan,nan
wrapper@rho=0.5,0.2,3,40,1.0,0.0,11.548976401132471
wrapper@rho=0.5,0.2,3,41,1.0,0.0,11.590288737806107
wrapper@rho=0.5,0.2,3,44,0.0,nan,nan
wrapper@rho=0.5,0.2,3,45,1.0,1.0,8.545416370656968
wrapper@rho=0.5,0.2,3,54,0.0,nan,nan
wrapper@rho=0.5,0.2,3,67,0.0,nan,nan
wrapper@rho=0.5,0.2,3,75,1.0,1.0,12.212035969070184
wrapper@rho=0.5,0.2,3,77,0.0,nan,nan
wrapper@rho=0.5,0.2,3,78,0.0,nan,nan
wrapper@rho=0.5,0.2,3,90,1.0,1.0,10.276815331780925
wrapper@rho=0.5,0.2,3,91,1.0,1.0,10.22072557982447
wrapper@rho=0.5,0.2,3,125,1.0,1.0,12.374911012283725
wrapper@rho=0.5,0.2,3,142,1.0,1.0,11.868983786521886
wrapper@rho=0.5,0.2,3,144,1.0,1.0,10.111063236167537
wrapper@rho=0.5,0.2,3,145,1.0,1.0,11.383535975802822
wrapper@rho=0.5,0.2,3,161,0.0,nan,nan
wrapper@rho=0.5,0.2,3,163,1.0,0.0,10.405540454245601
wrapper@rho=0.5,0.2,3,191,0.0,nan,nan
wrapper@rho=0.5,0.2,3,204,1.0,1.0,11.118689936102664
wrapper@rho=0.5,0.2,3,205,1.0,1.0,12.303756024355346
wrapper@rho=0.5,0.2,3,210,0.0,nan,nan
wrapper@rho=0.5,0.2,3,216,1.0,1.0,9.499289026547762
wrapper@rho=0.5,0.2,3,219,0.0,nan,nan
wrapper@rho=0.5,0.2,3,221,1.0,1.0,12.24057636391286
wrapper@rho=0.5,0.2,3,234,1.0,1.0,11.354233470939326
wrapper@rho=0.5,0.2,3,235,1.0,1.0,12.229374347874822
wrapper@rho=0.5,0.2,3,250,1.0,1.0,12.092711811045938
wrapper@rho=0.5,0.2,3,251,0.0,nan,nan
wrapper@rho=0.5,0.2,3,255,0.0,nan,nan
wrapper@rho=0.5,0.2,3,256,0.0,nan,nan
wrapper@rho=0.5,0.2,3,263,0.0,nan,nan
wrapper@rho=0.5,0.2,3,265,1.0,1.0,12.61775498132897
wrapper@rho=0.5,0.2,3,278,1.0,1.0,10.43674304064339
wrapper@rho=0.5,0.2,3,281,1.0,1.0,10.585419127676928
wrapper@rho=0.5,0.2,3,282,0.0,nan,nan
wrapper@rho=0.5,0.2,3,311,1.0,1.0,11.776388958301501
wrapper@rho=0.5,0.2,3,319,0.0,nan,nan
wrapper@rho=0.5,0.3,0,1,1.0,1.0,11.263978015795239
wrapper@rho=0.5,0.3,0,2,1.0,0.0,11.403622887775091
wrapper@rho=0.5,0.3,0,7,1.0,1.0,10.718042393166266
wrapper@rho=0.5,0.3,0,9,1.0,1.0,9.003543760394718
wrapper@rho=0.5,0.3,0,26,1.0,1.0,10.234510821126046
wrapper@rho=0.5,0.3,0,50,1.0,1.0,11.033399948296205
wrapper@rho=0.5,0.3,0,57,1.0,1.0,9.767125941957394
wrapper@rho=0.5,0.3,0,73,1.0,1.0,10.060985930617884
wrapper@rho=0.5,0.3,0,98,1.0,1.0,11.351409860205878
wrapper@rho=0.5,0.3,0,100,0.0,nan,nan
wrapper@rho=0.5,0.3,0,110,0.0,nan,nan
wrapper@rho=0.5,0.3,0,111,1.0,1.0,11.038500263139625
wrapper@rho=0.5,0.3,0,115,0.0,nan,nan
wrapper@rho=0.5,0.3,0,158,1.0,1.0,11.317222250398219
wrapper@rho=0.5,0.3,0,180,1.0,1.0,11.587868053114896
wrapper@rho=0.5,0.3,0,181,1.0,1.0,12.145778778934107
wrapper@rho=0.5,0.3,0,192,0.0,nan,nan
wrapper@rho=0.5,0.3,0,199,1.0,1.0,11.289208429895004
wrapper@rho=0.5,0.3,0,212,0.0,nan,nan
wrapper@rho=0.5,0.3,0,214,1.0,1.0,11.152293000652294
wrapper@rho=0.5,0.3,0,230,1.0,1.0,11.122208739596315
wrapper@rho=0.5,0.3,0,231,1.0,1.0,8.772004461444638
wrapper@rho=0.5,0.3,0,240,1.0,1.0,10.312493432465375
wrapper@rho=0.5,0.3,0,246,0.0,nan,nan
wrapper@rho=0.5,0.3,0,247,1.0,1.0,11.193915431619883
wrapper@rho=0.5,0.3,0,248,1.0,1.0,10.794829557072438
wrapper@rho=0.5,0.3,0,249,0.0,nan,nan
wrapper@rho=0.5,0.3,0,257,1.0,1.0,8.369532744747557
wrapper@rho=0.5,0.3,0,275,1.0,1.0,11.531196494272308
wrapper@rho=0.5,0.3,0,298,0.0,nan,nan
wrapper@rho=0.5,0.3,0,302,1.0,1.0,11.271798224564956
wrapper@rho=0.5,0.3,0,303,1.0,1.0,11.215724347069099
wrapper@rho=0.5,0.3,0,317,1.0,1.0,11.202079259879207
wrapper@rho=0.5,0.3,1,0,0.0,nan,nan
